(2*Sqrt[99294]*Sin[(117*Pi)/1970])/985,(2*Sqrt[99294]*Cos[(117*Pi)/1970])/985,-757/985
(14*Sqrt[4146]*Sin[(113*Pi)/1970])/985,(14*Sqrt[4146]*Cos[(113*Pi)/1970])/985,397/985
(6*Sqrt[22074]*Sin[(109*Pi)/1970])/985,(6*Sqrt[22074]*Cos[(109*Pi)/1970])/985,-419/985
(20*Sqrt[43]*Sin[(21*Pi)/394])/197,(20*Sqrt[43]*Cos[(21*Pi)/394])/197,147/197
(4*Sqrt[60229]*Sin[(101*Pi)/1970])/985,(4*Sqrt[60229]*Cos[(101*Pi)/1970])/985,-81/985
(4*Sqrt[10351]*Sin[(97*Pi)/1970])/985,(4*Sqrt[10351]*Cos[(97*Pi)/1970])/985,-897/985
(12*Sqrt[6279]*Sin[(93*Pi)/1970])/985,(12*Sqrt[6279]*Cos[(93*Pi)/1970])/985,257/985
(4*Sqrt[41109]*Sin[(89*Pi)/1970])/985,(4*Sqrt[41109]*Cos[(89*Pi)/1970])/985,-559/985
(2*Sqrt[6162]*Sin[(17*Pi)/394])/197,(2*Sqrt[6162]*Cos[(17*Pi)/394])/197,119/197
(6*Sqrt[25594]*Sin[(81*Pi)/1970])/985,(6*Sqrt[25594]*Cos[(81*Pi)/1970])/985,-221/985
(2*Sqrt[24934]*Sin[(77*Pi)/1970])/985,(2*Sqrt[24934]*Cos[(77*Pi)/1970])/985,933/985
(2*Sqrt[239134]*Sin[(73*Pi)/1970])/985,(2*Sqrt[239134]*Cos[(73*Pi)/1970])/985,117/985
(2*Sqrt[120406]*Sin[(69*Pi)/1970])/985,(2*Sqrt[120406]*Cos[(69*Pi)/1970])/985,-699/985
(24*Sqrt[53]*Sin[(13*Pi)/394])/197,(24*Sqrt[53]*Cos[(13*Pi)/394])/197,91/197
(4*Sqrt[52494]*Sin[(61*Pi)/1970])/985,(4*Sqrt[52494]*Cos[(61*Pi)/1970])/985,-361/985
(8*Sqrt[5334]*Sin[(57*Pi)/1970])/985,(8*Sqrt[5334]*Cos[(57*Pi)/1970])/985,793/985
(12*Sqrt[6734]*Sin[(53*Pi)/1970])/985,(12*Sqrt[6734]*Cos[(53*Pi)/1970])/985,-23/985
(8*Sqrt[4161]*Sin[(49*Pi)/1970])/985,(8*Sqrt[4161]*Cos[(49*Pi)/1970])/985,-839/985
(2*Sqrt[8710]*Sin[(9*Pi)/394])/197,(2*Sqrt[8710]*Cos[(9*Pi)/394])/197,63/197
(22*Sqrt[1486]*Sin[(41*Pi)/1970])/985,(22*Sqrt[1486]*Cos[(41*Pi)/1970])/985,-501/985
(6*Sqrt[15106]*Sin[(37*Pi)/1970])/985,(6*Sqrt[15106]*Cos[(37*Pi)/1970])/985,653/985
(2*Sqrt[235914]*Sin[(33*Pi)/1970])/985,(2*Sqrt[235914]*Cos[(33*Pi)/1970])/985,-163/985
(2*Sqrt[2946]*Sin[(29*Pi)/1970])/985,(2*Sqrt[2946]*Cos[(29*Pi)/1970])/985,-979/985
(36*Sqrt[29]*Sin[(5*Pi)/394])/197,(36*Sqrt[29]*Cos[(5*Pi)/394])/197,35/197
(4*Sqrt[34959]*Sin[(21*Pi)/1970])/985,(4*Sqrt[34959]*Cos[(21*Pi)/1970])/985,-641/985
(4*Sqrt[44191]*Sin[(17*Pi)/1970])/985,(4*Sqrt[44191]*Cos[(17*Pi)/1970])/985,513/985
(4*Sqrt[54901]*Sin[(13*Pi)/1970])/985,(4*Sqrt[54901]*Cos[(13*Pi)/1970])/985,-303/985
(6*Sqrt[6834]*Sin[(9*Pi)/1970])/985,(6*Sqrt[6834]*Cos[(9*Pi)/1970])/985,851/985
(2*Sqrt[9690]*Sin[Pi/394])/197,(2*Sqrt[9690]*Cos[Pi/394])/197,7/197
(2*Sqrt[90066]*Sin[Pi/1970])/985,(2*Sqrt[90066]*Cos[Pi/1970])/985,-781/985
(-6*Sqrt[23086]*Sin[(3*Pi)/1970])/985,(6*Sqrt[23086]*Cos[(3*Pi)/1970])/985,373/985
(-2*Sqrt[193494]*Sin[(7*Pi)/1970])/985,(2*Sqrt[193494]*Cos[(7*Pi)/1970])/985,-443/985
(-8*Sqrt[7261]*Sin[(11*Pi)/1970])/985,(8*Sqrt[7261]*Cos[(11*Pi)/1970])/985,711/985
(-4*Sqrt[2398]*Sin[(3*Pi)/394])/197,(4*Sqrt[2398]*Cos[(3*Pi)/394])/197,-21/197
(-8*Sqrt[1906]*Sin[(19*Pi)/1970])/985,(8*Sqrt[1906]*Cos[(19*Pi)/1970])/985,-921/985
(-4*Sqrt[57246]*Sin[(23*Pi)/1970])/985,(4*Sqrt[57246]*Cos[(23*Pi)/1970])/985,233/985
(-56*Sqrt[201]*Sin[(27*Pi)/1970])/985,(56*Sqrt[201]*Cos[(27*Pi)/1970])/985,-583/985
(-6*Sqrt[17894]*Sin[(31*Pi)/1970])/985,(6*Sqrt[17894]*Cos[(31*Pi)/1970])/985,571/985
(-2*Sqrt[9102]*Sin[(7*Pi)/394])/197,(2*Sqrt[9102]*Cos[(7*Pi)/394])/197,-49/197
(-2*Sqrt[35986]*Sin[(39*Pi)/1970])/985,(2*Sqrt[35986]*Cos[(39*Pi)/1970])/985,909/985
(-14*Sqrt[4906]*Sin[(43*Pi)/1970])/985,(14*Sqrt[4906]*Cos[(43*Pi)/1970])/985,93/985
(-2*Sqrt[111874]*Sin[(47*Pi)/1970])/985,(2*Sqrt[111874]*Cos[(47*Pi)/1970])/985,-723/985
(-4*Sqrt[49029]*Sin[(51*Pi)/1970])/985,(4*Sqrt[49029]*Cos[(51*Pi)/1970])/985,431/985
(-4*Sqrt[2055]*Sin[(11*Pi)/394])/197,(4*Sqrt[2055]*Cos[(11*Pi)/394])/197,-77/197
(-12*Sqrt[2631]*Sin[(59*Pi)/1970])/985,(12*Sqrt[2631]*Cos[(59*Pi)/1970])/985,769/985
(-4*Sqrt[60501]*Sin[(63*Pi)/1970])/985,(4*Sqrt[60501]*Cos[(63*Pi)/1970])/985,-47/985
(-4*Sqrt[14091]*Sin[(67*Pi)/1970])/985,(4*Sqrt[14091]*Cos[(67*Pi)/1970])/985,-863/985
(-2*Sqrt[221386]*Sin[(71*Pi)/1970])/985,(2*Sqrt[221386]*Cos[(71*Pi)/1970])/985,291/985
(-2*Sqrt[6946]*Sin[(15*Pi)/394])/197,(2*Sqrt[6946]*Cos[(15*Pi)/394])/197,-105/197
(-2*Sqrt[143646]*Sin[(79*Pi)/1970])/985,(2*Sqrt[143646]*Cos[(79*Pi)/1970])/985,629/985
(-2*Sqrt[233814]*Sin[(83*Pi)/1970])/985,(2*Sqrt[233814]*Cos[(83*Pi)/1970])/985,-187/985
(-24*Sqrt[61]*Sin[(87*Pi)/1970])/985,(24*Sqrt[61]*Cos[(87*Pi)/1970])/985,967/985
(-4*Sqrt[59214]*Sin[(91*Pi)/1970])/985,(4*Sqrt[59214]*Cos[(91*Pi)/1970])/985,151/985
(-8*Sqrt[330]*Sin[(19*Pi)/394])/197,(8*Sqrt[330]*Cos[(19*Pi)/394])/197,-133/197
(-4*Sqrt[45694]*Sin[(99*Pi)/1970])/985,(4*Sqrt[45694]*Cos[(99*Pi)/1970])/985,489/985
(-8*Sqrt[13489]*Sin[(103*Pi)/1970])/985,(8*Sqrt[13489]*Cos[(103*Pi)/1970])/985,-327/985
(-2*Sqrt[71574]*Sin[(107*Pi)/1970])/985,(2*Sqrt[71574]*Cos[(107*Pi)/1970])/985,827/985
(-2*Sqrt[242526]*Sin[(111*Pi)/1970])/985,(2*Sqrt[242526]*Cos[(111*Pi)/1970])/985,11/985
(-6*Sqrt[358]*Sin[(23*Pi)/394])/197,(6*Sqrt[358]*Cos[(23*Pi)/394])/197,-161/197
(-2*Sqrt[212106]*Sin[(119*Pi)/1970])/985,(2*Sqrt[212106]*Cos[(119*Pi)/1970])/985,349/985
(-22*Sqrt[1554]*Sin[(123*Pi)/1970])/985,(22*Sqrt[1554]*Cos[(123*Pi)/1970])/985,-467/985
(-4*Sqrt[31141]*Sin[(127*Pi)/1970])/985,(4*Sqrt[31141]*Cos[(127*Pi)/1970])/985,687/985
(-4*Sqrt[59599]*Sin[(131*Pi)/1970])/985,(4*Sqrt[59599]*Cos[(131*Pi)/1970])/985,-129/985
(-4*Sqrt[193]*Sin[(27*Pi)/394])/197,(4*Sqrt[193]*Cos[(27*Pi)/394])/197,-189/197
(-4*Sqrt[57909]*Sin[(139*Pi)/1970])/985,(4*Sqrt[57909]*Cos[(139*Pi)/1970])/985,209/985
(-12*Sqrt[4179]*Sin[(143*Pi)/1970])/985,(12*Sqrt[4179]*Cos[(143*Pi)/1970])/985,-607/985
(-2*Sqrt[167754]*Sin[(147*Pi)/1970])/985,(2*Sqrt[167754]*Cos[(147*Pi)/1970])/985,547/985
(-2*Sqrt[224466]*Sin[(151*Pi)/1970])/985,(2*Sqrt[224466]*Cos[(151*Pi)/1970])/985,-269/985
(-2*Sqrt[1870]*Sin[(31*Pi)/394])/197,(2*Sqrt[1870]*Cos[(31*Pi)/394])/197,177/197
(-2*Sqrt[241366]*Sin[(159*Pi)/1970])/985,(2*Sqrt[241366]*Cos[(159*Pi)/1970])/985,69/985
(-2*Sqrt[103054]*Sin[(163*Pi)/1970])/985,(2*Sqrt[103054]*Cos[(163*Pi)/1970])/985,-747/985
(-68*Sqrt[174]*Sin[(167*Pi)/1970])/985,(68*Sqrt[174]*Cos[(167*Pi)/1970])/985,407/985
(-24*Sqrt[1394]*Sin[(171*Pi)/1970])/985,(24*Sqrt[1394]*Cos[(171*Pi)/1970])/985,-409/985
(-4*Sqrt[1038]*Sin[(35*Pi)/394])/197,(4*Sqrt[1038]*Cos[(35*Pi)/394])/197,149/197
(-8*Sqrt[15081]*Sin[(179*Pi)/1970])/985,(8*Sqrt[15081]*Cos[(179*Pi)/1970])/985,-71/985
(-84*Sqrt[26]*Sin[(183*Pi)/1970])/985,(84*Sqrt[26]*Cos[(183*Pi)/1970])/985,-887/985
(-2*Sqrt[224734]*Sin[(187*Pi)/1970])/985,(2*Sqrt[224734]*Cos[(187*Pi)/1970])/985,267/985
(-2*Sqrt[167206]*Sin[(191*Pi)/1970])/985,(2*Sqrt[167206]*Cos[(191*Pi)/1970])/985,-549/985
(-2*Sqrt[6042]*Sin[(39*Pi)/394])/197,(2*Sqrt[6042]*Cos[(39*Pi)/394])/197,121/197
(-6*Sqrt[25714]*Sin[(199*Pi)/1970])/985,(6*Sqrt[25714]*Cos[(199*Pi)/1970])/985,-211/985
(-4*Sqrt[5061]*Sin[(203*Pi)/1970])/985,(4*Sqrt[5061]*Cos[(203*Pi)/1970])/985,943/985
(-4*Sqrt[59631]*Sin[(207*Pi)/1970])/985,(4*Sqrt[59631]*Cos[(207*Pi)/1970])/985,127/985
(-12*Sqrt[3441]*Sin[(211*Pi)/1970])/985,(12*Sqrt[3441]*Cos[(211*Pi)/1970])/985,-689/985
(-4*Sqrt[1885]*Sin[(43*Pi)/394])/197,(4*Sqrt[1885]*Cos[(43*Pi)/394])/197,93/197
(-4*Sqrt[52939]*Sin[(219*Pi)/1970])/985,(4*Sqrt[52939]*Cos[(219*Pi)/1970])/985,-351/985
(-2*Sqrt[81354]*Sin[(223*Pi)/1970])/985,(2*Sqrt[81354]*Cos[(223*Pi)/1970])/985,803/985
(-18*Sqrt[2994]*Sin[(227*Pi)/1970])/985,(18*Sqrt[2994]*Cos[(227*Pi)/1970])/985,-13/985
(-2*Sqrt[70746]*Sin[(231*Pi)/1970])/985,(2*Sqrt[70746]*Cos[(231*Pi)/1970])/985,-829/985
(-2*Sqrt[8646]*Sin[(47*Pi)/394])/197,(2*Sqrt[8646]*Cos[(47*Pi)/394])/197,65/197
(-6*Sqrt[20254]*Sin[(239*Pi)/1970])/985,(6*Sqrt[20254]*Cos[(239*Pi)/1970])/985,-491/985
(-4*Sqrt[33166]*Sin[(243*Pi)/1970])/985,(4*Sqrt[33166]*Cos[(243*Pi)/1970])/985,663/985
(-8*Sqrt[14794]*Sin[(247*Pi)/1970])/985,(8*Sqrt[14794]*Cos[(247*Pi)/1970])/985,-153/985
(-4*Sqrt[1954]*Sin[(251*Pi)/1970])/985,(4*Sqrt[1954]*Cos[(251*Pi)/1970])/985,-969/985
(-24*Sqrt[65]*Sin[(51*Pi)/394])/197,(24*Sqrt[65]*Cos[(51*Pi)/394])/197,37/197
(-4*Sqrt[35754]*Sin[(259*Pi)/1970])/985,(4*Sqrt[35754]*Cos[(259*Pi)/1970])/985,-631/985
(-2*Sqrt[174174]*Sin[(263*Pi)/1970])/985,(2*Sqrt[174174]*Cos[(263*Pi)/1970])/985,523/985
(-6*Sqrt[24566]*Sin[(267*Pi)/1970])/985,(6*Sqrt[24566]*Cos[(267*Pi)/1970])/985,-293/985
(-2*Sqrt[57226]*Sin[(271*Pi)/1970])/985,(2*Sqrt[57226]*Cos[(271*Pi)/1970])/985,861/985
(-2*Sqrt[9682]*Sin[(55*Pi)/394])/197,(2*Sqrt[9682]*Cos[(55*Pi)/394])/197,9/197
(-2*Sqrt[93946]*Sin[(279*Pi)/1970])/985,(2*Sqrt[93946]*Cos[(279*Pi)/1970])/985,-771/985
(-12*Sqrt[5719]*Sin[(283*Pi)/1970])/985,(12*Sqrt[5719]*Cos[(283*Pi)/1970])/985,383/985
(-4*Sqrt[48921]*Sin[(287*Pi)/1970])/985,(4*Sqrt[48921]*Cos[(287*Pi)/1970])/985,-433/985
(-4*Sqrt[28149]*Sin[(291*Pi)/1970])/985,(4*Sqrt[28149]*Cos[(291*Pi)/1970])/985,721/985
(-12*Sqrt[267]*Sin[(59*Pi)/394])/197,(12*Sqrt[267]*Cos[(59*Pi)/394])/197,-19/197
(-4*Sqrt[8769]*Sin[(299*Pi)/1970])/985,(4*Sqrt[8769]*Cos[(299*Pi)/1970])/985,-911/985
(-2*Sqrt[227794]*Sin[(303*Pi)/1970])/985,(2*Sqrt[227794]*Cos[(303*Pi)/1970])/985,243/985
(-2*Sqrt[160474]*Sin[(307*Pi)/1970])/985,(2*Sqrt[160474]*Cos[(307*Pi)/1970])/985,-573/985
(-6*Sqrt[17574]*Sin[(311*Pi)/1970])/985,(6*Sqrt[17574]*Cos[(311*Pi)/1970])/985,581/985
(-10*Sqrt[366]*Sin[(63*Pi)/394])/197,(10*Sqrt[366]*Cos[(63*Pi)/394])/197,-47/197
(-4*Sqrt[7854]*Sin[(319*Pi)/1970])/985,(4*Sqrt[7854]*Cos[(319*Pi)/1970])/985,919/985
(-168*Sqrt[34]*Sin[(323*Pi)/1970])/985,(168*Sqrt[34]*Cos[(323*Pi)/1970])/985,103/985
(-4*Sqrt[28866]*Sin[(327*Pi)/1970])/985,(4*Sqrt[28866]*Cos[(327*Pi)/1970])/985,-713/985
(-8*Sqrt[12121]*Sin[(331*Pi)/1970])/985,(8*Sqrt[12121]*Cos[(331*Pi)/1970])/985,441/985
(-4*Sqrt[2074]*Sin[(67*Pi)/394])/197,(4*Sqrt[2074]*Cos[(67*Pi)/394])/197,-75/197
(-42*Sqrt[206]*Sin[(339*Pi)/1970])/985,(42*Sqrt[206]*Cos[(339*Pi)/1970])/985,779/985
(-2*Sqrt[242214]*Sin[(343*Pi)/1970])/985,(2*Sqrt[242214]*Cos[(343*Pi)/1970])/985,-37/985
(-2*Sqrt[60654]*Sin[(347*Pi)/1970])/985,(2*Sqrt[60654]*Cos[(347*Pi)/1970])/985,-853/985
(-6*Sqrt[24434]*Sin[(351*Pi)/1970])/985,(6*Sqrt[24434]*Cos[(351*Pi)/1970])/985,301/985
(-10*Sqrt[282]*Sin[(71*Pi)/394])/197,(10*Sqrt[282]*Cos[(71*Pi)/394])/197,-103/197
(-4*Sqrt[35119]*Sin[(359*Pi)/1970])/985,(4*Sqrt[35119]*Cos[(359*Pi)/1970])/985,639/985
(-4*Sqrt[58681]*Sin[(363*Pi)/1970])/985,(4*Sqrt[58681]*Cos[(363*Pi)/1970])/985,-177/985
(-12*Sqrt[109]*Sin[(367*Pi)/1970])/985,(12*Sqrt[109]*Cos[(367*Pi)/1970])/985,977/985
(-4*Sqrt[59019]*Sin[(371*Pi)/1970])/985,(4*Sqrt[59019]*Cos[(371*Pi)/1970])/985,161/985
(-4*Sqrt[1353]*Sin[(75*Pi)/394])/197,(4*Sqrt[1353]*Cos[(75*Pi)/394])/197,-131/197
(-18*Sqrt[2226]*Sin[(379*Pi)/1970])/985,(18*Sqrt[2226]*Cos[(379*Pi)/1970])/985,499/985
(-2*Sqrt[217434]*Sin[(383*Pi)/1970])/985,(2*Sqrt[217434]*Cos[(383*Pi)/1970])/985,-317/985
(-2*Sqrt[67414]*Sin[(387*Pi)/1970])/985,(2*Sqrt[67414]*Cos[(387*Pi)/1970])/985,837/985
(-2*Sqrt[242446]*Sin[(391*Pi)/1970])/985,(2*Sqrt[242446]*Cos[(391*Pi)/1970])/985,21/985
(-2*Sqrt[3382]*Sin[(79*Pi)/394])/197,(2*Sqrt[3382]*Cos[(79*Pi)/394])/197,-159/197
(-8*Sqrt[13146]*Sin[(399*Pi)/1970])/985,(8*Sqrt[13146]*Cos[(399*Pi)/1970])/985,359/985
(-4*Sqrt[47586]*Sin[(403*Pi)/1970])/985,(4*Sqrt[47586]*Cos[(403*Pi)/1970])/985,-457/985
(-696*Sin[(407*Pi)/1970])/985,(696*Cos[(407*Pi)/1970])/985,697/985
(-4*Sqrt[59754]*Sin[(411*Pi)/1970])/985,(4*Sqrt[59754]*Cos[(411*Pi)/1970])/985,-119/985
(-16*Sqrt[15]*Sin[(83*Pi)/394])/197,(16*Sqrt[15]*Cos[(83*Pi)/394])/197,-187/197
(-2*Sqrt[230566]*Sin[(419*Pi)/1970])/985,(2*Sqrt[230566]*Cos[(419*Pi)/1970])/985,219/985
(-2*Sqrt[153454]*Sin[(423*Pi)/1970])/985,(2*Sqrt[153454]*Cos[(423*Pi)/1970])/985,-597/985
(-2*Sqrt[164994]*Sin[(427*Pi)/1970])/985,(2*Sqrt[164994]*Cos[(427*Pi)/1970])/985,557/985
(-22*Sqrt[1866]*Sin[(431*Pi)/1970])/985,(22*Sqrt[1866]*Cos[(431*Pi)/1970])/985,-259/985
(-12*Sqrt[47]*Sin[(87*Pi)/394])/197,(12*Sqrt[47]*Cos[(87*Pi)/394])/197,179/197
(-4*Sqrt[60249]*Sin[(439*Pi)/1970])/985,(4*Sqrt[60249]*Cos[(439*Pi)/1970])/985,79/985
(-4*Sqrt[26691]*Sin[(443*Pi)/1970])/985,(4*Sqrt[26691]*Cos[(443*Pi)/1970])/985,-737/985
(-4*Sqrt[49771]*Sin[(447*Pi)/1970])/985,(4*Sqrt[49771]*Cos[(447*Pi)/1970])/985,417/985
(-4*Sqrt[50689]*Sin[(451*Pi)/1970])/985,(4*Sqrt[50689]*Cos[(451*Pi)/1970])/985,-399/985
(-2*Sqrt[4002]*Sin[(91*Pi)/394])/197,(2*Sqrt[4002]*Cos[(91*Pi)/394])/197,151/197
(-2*Sqrt[241626]*Sin[(459*Pi)/1970])/985,(2*Sqrt[241626]*Cos[(459*Pi)/1970])/985,-61/985
(-42*Sqrt[114]*Sin[(463*Pi)/1970])/985,(42*Sqrt[114]*Cos[(463*Pi)/1970])/985,-877/985
(-2*Sqrt[223374]*Sin[(467*Pi)/1970])/985,(2*Sqrt[223374]*Cos[(467*Pi)/1970])/985,277/985
(-2*Sqrt[169926]*Sin[(471*Pi)/1970])/985,(2*Sqrt[169926]*Cos[(471*Pi)/1970])/985,-539/985
(-8*Sqrt[370]*Sin[(95*Pi)/394])/197,(8*Sqrt[370]*Cos[(95*Pi)/394])/197,123/197
(-28*Sqrt[1186]*Sin[(479*Pi)/1970])/985,(28*Sqrt[1186]*Cos[(479*Pi)/1970])/985,-201/985
(-8*Sqrt[969]*Sin[(483*Pi)/1970])/985,(8*Sqrt[969]*Cos[(483*Pi)/1970])/985,953/985
(-4*Sqrt[59466]*Sin[(487*Pi)/1970])/985,(4*Sqrt[59466]*Cos[(487*Pi)/1970])/985,137/985
(-48*Sqrt[221]*Sin[(491*Pi)/1970])/985,(48*Sqrt[221]*Cos[(491*Pi)/1970])/985,-679/985
(-2*Sqrt[7446]*Cos[(49*Pi)/197])/197,(2*Sqrt[7446]*Sin[(49*Pi)/197])/197,95/197
(-2*Sqrt[213486]*Cos[(243*Pi)/985])/985,(2*Sqrt[213486]*Sin[(243*Pi)/985])/985,-341/985
(-2*Sqrt[77314]*Cos[(241*Pi)/985])/985,(2*Sqrt[77314]*Sin[(241*Pi)/985])/985,813/985
(-2*Sqrt[242554]*Cos[(239*Pi)/985])/985,(2*Sqrt[242554]*Sin[(239*Pi)/985])/985,-3/985
(-2*Sqrt[74866]*Cos[(237*Pi)/985])/985,(2*Sqrt[74866]*Sin[(237*Pi)/985])/985,-819/985
(-4*Sqrt[2145]*Cos[(47*Pi)/197])/197,(4*Sqrt[2145]*Sin[(47*Pi)/197])/197,67/197
(-12*Sqrt[5131]*Cos[(233*Pi)/985])/985,(12*Sqrt[5131]*Sin[(233*Pi)/985])/985,-481/985
(-4*Sqrt[32331]*Cos[(231*Pi)/985])/985,(4*Sqrt[32331]*Sin[(231*Pi)/985])/985,673/985
(-4*Sqrt[59361]*Cos[(229*Pi)/985])/985,(4*Sqrt[59361]*Sin[(229*Pi)/985])/985,-143/985
(-36*Sqrt[39]*Cos[(227*Pi)/985])/985,(36*Sqrt[39]*Sin[(227*Pi)/985])/985,-959/985
(-2*Sqrt[9322]*Cos[(45*Pi)/197])/197,(2*Sqrt[9322]*Sin[(45*Pi)/197])/197,39/197
(-2*Sqrt[146146]*Cos[(223*Pi)/985])/985,(2*Sqrt[146146]*Sin[(223*Pi)/985])/985,-621/985
(-2*Sqrt[171534]*Cos[(221*Pi)/985])/985,(2*Sqrt[171534]*Sin[(221*Pi)/985])/985,533/985
(-6*Sqrt[24726]*Cos[(219*Pi)/985])/985,(6*Sqrt[24726]*Sin[(219*Pi)/985])/985,-283/985
(-8*Sqrt[3306]*Cos[(217*Pi)/985])/985,(8*Sqrt[3306]*Sin[(217*Pi)/985])/985,871/985
(-4*Sqrt[2418]*Cos[(43*Pi)/197])/197,(4*Sqrt[2418]*Sin[(43*Pi)/197])/197,11/197
(-24*Sqrt[679]*Cos[(213*Pi)/985])/985,(24*Sqrt[679]*Sin[(213*Pi)/985])/985,-761/985
(-4*Sqrt[50986]*Cos[(211*Pi)/985])/985,(4*Sqrt[50986]*Sin[(211*Pi)/985])/985,393/985
(-16*Sqrt[3091]*Cos[(209*Pi)/985])/985,(16*Sqrt[3091]*Sin[(209*Pi)/985])/985,-423/985
(-2*Sqrt[108966]*Cos[(207*Pi)/985])/985,(2*Sqrt[108966]*Sin[(207*Pi)/985])/985,731/985
(-6*Sqrt[1070]*Cos[(41*Pi)/197])/197,(6*Sqrt[1070]*Sin[(41*Pi)/197])/197,-17/197
(-2*Sqrt[39606]*Cos[(203*Pi)/985])/985,(2*Sqrt[39606]*Sin[(203*Pi)/985])/985,-901/985
(-2*Sqrt[226554]*Cos[(201*Pi)/985])/985,(2*Sqrt[226554]*Sin[(201*Pi)/985])/985,253/985
(-6*Sqrt[18146]*Cos[(199*Pi)/985])/985,(6*Sqrt[18146]*Sin[(199*Pi)/985])/985,-563/985
(-1 - Sqrt[5])/5,(4*Sqrt[5/8 - Sqrt[5]/8])/5,3/5
(-44*Sqrt[19]*Cos[(39*Pi)/197])/197,(44*Sqrt[19]*Sin[(39*Pi)/197])/197,-45/197
(-4*Sqrt[6699]*Cos[(193*Pi)/985])/985,(4*Sqrt[6699]*Sin[(193*Pi)/985])/985,929/985
(-12*Sqrt[6649]*Cos[(191*Pi)/985])/985,(12*Sqrt[6649]*Sin[(191*Pi)/985])/985,113/985
(-4*Sqrt[29751]*Cos[(189*Pi)/985])/985,(4*Sqrt[29751]*Sin[(189*Pi)/985])/985,-703/985
(-2*Sqrt[191706]*Cos[(187*Pi)/985])/985,(2*Sqrt[191706]*Sin[(187*Pi)/985])/985,451/985
(-6*Sqrt[930]*Cos[(37*Pi)/197])/197,(6*Sqrt[930]*Sin[(37*Pi)/197])/197,-73/197
(-14*Sqrt[1774]*Cos[(183*Pi)/985])/985,(14*Sqrt[1774]*Sin[(183*Pi)/985])/985,789/985
(-2*Sqrt[242374]*Cos[(181*Pi)/985])/985,(2*Sqrt[242374]*Sin[(181*Pi)/985])/985,-27/985
(-2*Sqrt[64894]*Cos[(179*Pi)/985])/985,(2*Sqrt[64894]*Sin[(179*Pi)/985])/985,-843/985
(-36*Sqrt[674]*Cos[(177*Pi)/985])/985,(36*Sqrt[674]*Sin[(177*Pi)/985])/985,311/985
(-8*Sqrt[447]*Cos[(35*Pi)/197])/197,(8*Sqrt[447]*Sin[(35*Pi)/197])/197,-101/197
(-4*Sqrt[34314]*Cos[(173*Pi)/985])/985,(4*Sqrt[34314]*Sin[(173*Pi)/985])/985,649/985
(-48*Sqrt[409]*Cos[(171*Pi)/985])/985,(48*Sqrt[409]*Sin[(171*Pi)/985])/985,-167/985
(-4*Sqrt[246]*Cos[(169*Pi)/985])/985,(4*Sqrt[246]*Sin[(169*Pi)/985])/985,-983/985
(-34*Sqrt[814]*Cos[(167*Pi)/985])/985,(34*Sqrt[814]*Sin[(167*Pi)/985])/985,171/985
(-2*Sqrt[5542]*Cos[(33*Pi)/197])/197,(2*Sqrt[5542]*Sin[(33*Pi)/197])/197,-129/197
(-6*Sqrt[19754]*Cos[(163*Pi)/985])/985,(6*Sqrt[19754]*Sin[(163*Pi)/985])/985,509/985
(-2*Sqrt[218994]*Cos[(161*Pi)/985])/985,(2*Sqrt[218994]*Sin[(161*Pi)/985])/985,-307/985
(-4*Sqrt[15801]*Cos[(159*Pi)/985])/985,(4*Sqrt[15801]*Sin[(159*Pi)/985])/985,847/985
(-12*Sqrt[6731]*Cos[(157*Pi)/985])/985,(12*Sqrt[6731]*Sin[(157*Pi)/985])/985,31/985
(-4*Sqrt[885]*Cos[(31*Pi)/197])/197,(4*Sqrt[885]*Sin[(31*Pi)/197])/197,-157/197
(-4*Sqrt[52129]*Cos[(153*Pi)/985])/985,(4*Sqrt[52129]*Sin[(153*Pi)/985])/985,369/985
(-4*Sqrt[48151]*Cos[(151*Pi)/985])/985,(4*Sqrt[48151]*Sin[(151*Pi)/985])/985,-447/985
(-6*Sqrt[13066]*Cos[(149*Pi)/985])/985,(6*Sqrt[13066]*Sin[(149*Pi)/985])/985,707/985
(-2*Sqrt[239586]*Cos[(147*Pi)/985])/985,(2*Sqrt[239586]*Sin[(147*Pi)/985])/985,-109/985
(-2*Sqrt[1146]*Cos[(29*Pi)/197])/197,(2*Sqrt[1146]*Sin[(29*Pi)/197])/197,-185/197
(-6*Sqrt[25494]*Cos[(143*Pi)/985])/985,(6*Sqrt[25494]*Sin[(143*Pi)/985])/985,229/985
(-2*Sqrt[156414]*Cos[(141*Pi)/985])/985,(2*Sqrt[156414]*Sin[(141*Pi)/985])/985,-587/985
(-4*Sqrt[40546]*Cos[(139*Pi)/985])/985,(4*Sqrt[40546]*Sin[(139*Pi)/985])/985,567/985
(-8*Sqrt[14191]*Cos[(137*Pi)/985])/985,(8*Sqrt[14191]*Sin[(137*Pi)/985])/985,-249/985
(-12*Sqrt[42]*Cos[(27*Pi)/197])/197,(12*Sqrt[42]*Sin[(27*Pi)/197])/197,181/197
(-16*Sqrt[3759]*Cos[(133*Pi)/985])/985,(16*Sqrt[3759]*Sin[(133*Pi)/985])/985,89/985
(-4*Sqrt[27606]*Cos[(131*Pi)/985])/985,(4*Sqrt[27606]*Sin[(131*Pi)/985])/985,-727/985
(-6*Sqrt[21886]*Cos[(129*Pi)/985])/985,(6*Sqrt[21886]*Sin[(129*Pi)/985])/985,427/985
